lat,lon,elevation,slope,veg_density,fire_prob,wui_dist,cost_rx_burn,cost_mechanical,cost_hand,min_cost,cheapest,prop_benefit_current,health_benefit_current,total_benefit_current,prop_benefit_ssp245,health_benefit_ssp245,total_benefit_ssp245,prop_benefit_ssp585,health_benefit_ssp585,total_benefit_ssp585,net_rx_current,net_mech_current,net_hand_current,net_min_current,net_rx_ssp245,net_mech_ssp245,net_hand_ssp245,net_min_ssp245,net_rx_ssp585,net_mech_ssp585,net_hand_ssp585,net_min_ssp585,bcr_rx_current,bcr_mech_current,bcr_hand_current
41.899999999999466,-119.80000000000027,60.0,2.1,0.282,0.125,98.1,60602.0,95629.0,133019.0,60602.0,rx_burn,6208.0,6777.0,12985.0,7493.0,8180.0,15673.0,9665.0,10551.0,20216.0,-47617.0,-82644.0,-120034.0,-47617.0,-44929.0,-79956.0,-117346.0,-44929.0,-40386.0,-75413.0,-112803.0,-40386.0,0.21,0.14,0.1
41.899999999999466,-119.75000000000027,97.0,2.5,0.17,0.077,93.0,30432.0,93440.0,109597.0,30432.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30432.0,-93440.0,-109597.0,-30432.0,-30432.0,-93440.0,-109597.0,-30432.0,-30432.0,-93440.0,-109597.0,-30432.0,0.0,0.0,0.0
41.899999999999466,-119.70000000000027,0.0,8.3,0.214,0.073,95.1,50240.0,113375.0,155536.0,50240.0,rx_burn,12246.0,0.0,12246.0,14376.0,0.0,14376.0,18970.0,0.0,18970.0,-37994.0,-101129.0,-143290.0,-37994.0,-35864.0,-98999.0,-141160.0,-35864.0,-31270.0,-94405.0,-136566.0,-31270.0,0.24,0.11,0.08
41.899999999999466,-119.65000000000028,191.0,3.7,0.235,0.107,92.3,51751.0,110211.0,161779.0,51751.0,rx_burn,0.0,6423.0,6423.0,0.0,8573.0,8573.0,0.0,12441.0,12441.0,-45328.0,-103788.0,-155356.0,-45328.0,-43178.0,-101638.0,-153206.0,-43178.0,-39310.0,-97770.0,-149338.0,-39310.0,0.12,0.06,0.04
41.899999999999466,-119.60000000000028,0.0,3.0,0.2,0.119,105.2,48512.0,82957.0,113409.0,48512.0,rx_burn,30170.0,0.0,30170.0,41144.0,0.0,41144.0,58251.0,0.0,58251.0,-18342.0,-52787.0,-83239.0,-18342.0,-7368.0,-41813.0,-72265.0,-7368.0,9739.0,-24706.0,-55158.0,9739.0,0.62,0.36,0.27
41.899999999999466,-119.55000000000028,138.0,2.4,0.229,0.117,99.9,60637.0,104794.0,103259.0,60637.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60637.0,-104794.0,-103259.0,-60637.0,-60637.0,-104794.0,-103259.0,-60637.0,-60637.0,-104794.0,-103259.0,-60637.0,0.0,0.0,0.0
41.899999999999466,-119.50000000000028,0.0,1.4,0.174,0.108,99.2,32487.0,89166.0,133556.0,32487.0,rx_burn,1784.0,8870.0,10654.0,2106.0,10469.0,12575.0,2861.0,14227.0,17088.0,-21833.0,-78512.0,-122902.0,-21833.0,-19912.0,-76591.0,-120981.0,-19912.0,-15399.0,-72078.0,-116468.0,-15399.0,0.33,0.12,0.08
41.899999999999466,-119.45000000000029,20.0,0.0,0.192,0.127,93.9,52416.0,102523.0,123666.0,52416.0,rx_burn,12692.0,0.0,12692.0,16444.0,0.0,16444.0,21030.0,0.0,21030.0,-39724.0,-89831.0,-110974.0,-39724.0,-35972.0,-86079.0,-107222.0,-35972.0,-31386.0,-81493.0,-102636.0,-31386.0,0.24,0.12,0.1
41.899999999999466,-119.40000000000029,22.0,0.0,0.175,0.118,97.3,44318.0,74750.0,111148.0,44318.0,rx_burn,0.0,2143.0,2143.0,0.0,2483.0,2483.0,0.0,3622.0,3622.0,-42175.0,-72607.0,-109005.0,-42175.0,-41835.0,-72267.0,-108665.0,-41835.0,-40696.0,-71128.0,-107526.0,-40696.0,0.05,0.03,0.02
41.899999999999466,-119.35000000000029,55.0,0.0,0.208,0.099,92.1,61558.0,100882.0,109015.0,61558.0,rx_burn,3736.0,1706.0,5442.0,4828.0,2205.0,7033.0,7215.0,3294.0,10509.0,-56116.0,-95440.0,-103573.0,-56116.0,-54525.0,-93849.0,-101982.0,-54525.0,-51049.0,-90373.0,-98506.0,-51049.0,0.09,0.05,0.05
41.899999999999466,-119.3000000000003,153.0,0.0,0.279,0.105,95.5,41053.0,133370.0,144461.0,41053.0,rx_burn,3223.0,1269.0,4492.0,3899.0,1535.0,5434.0,5554.0,2187.0,7741.0,-36561.0,-128878.0,-139969.0,-36561.0,-35619.0,-127936.0,-139027.0,-35619.0,-33312.0,-125629.0,-136720.0,-33312.0,0.11,0.03,0.03
41.899999999999466,-119.2500000000003,70.0,1.7,0.235,0.081,96.0,69612.0,129683.0,114966.0,69612.0,rx_burn,12998.0,3180.0,16178.0,16750.0,4098.0,20848.0,21925.0,5364.0,27289.0,-53434.0,-113505.0,-98788.0,-53434.0,-48764.0,-108835.0,-94118.0,-48764.0,-42323.0,-102394.0,-87677.0,-42323.0,0.23,0.12,0.14
41.899999999999466,-119.2000000000003,213.0,0.1,0.179,0.096,104.7,50263.0,76444.0,123281.0,50263.0,rx_burn,0.0,11209.0,11209.0,0.0,13152.0,13152.0,0.0,17437.0,17437.0,-39054.0,-65235.0,-112072.0,-39054.0,-37111.0,-63292.0,-110129.0,-37111.0,-32826.0,-59007.0,-105844.0,-32826.0,0.22,0.15,0.09
41.899999999999466,-119.1500000000003,227.0,0.0,0.218,0.123,97.3,62796.0,99556.0,128433.0,62796.0,rx_burn,13966.0,0.0,13966.0,17149.0,0.0,17149.0,21049.0,0.0,21049.0,-48830.0,-85590.0,-114467.0,-48830.0,-45647.0,-82407.0,-111284.0,-45647.0,-41747.0,-78507.0,-107384.0,-41747.0,0.22,0.14,0.11
41.899999999999466,-119.1000000000003,115.0,10.6,0.215,0.115,106.6,56681.0,114060.0,147880.0,56681.0,rx_burn,4036.0,8672.0,12708.0,4671.0,10037.0,14708.0,5847.0,12563.0,18410.0,-43973.0,-101352.0,-135172.0,-43973.0,-41973.0,-99352.0,-133172.0,-41973.0,-38271.0,-95650.0,-129470.0,-38271.0,0.22,0.11,0.09
41.899999999999466,-119.05000000000031,169.0,7.5,0.195,0.113,93.6,61219.0,135999.0,159086.0,61219.0,rx_burn,35038.0,0.0,35038.0,42089.0,0.0,42089.0,61047.0,0.0,61047.0,-26181.0,-100961.0,-124048.0,-26181.0,-19130.0,-93910.0,-116997.0,-19130.0,-172.0,-74952.0,-98039.0,-172.0,0.57,0.26,0.22
41.899999999999466,-119.00000000000031,368.0,14.5,0.222,0.1,96.5,59910.0,102627.0,139571.0,59910.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59910.0,-102627.0,-139571.0,-59910.0,-59910.0,-102627.0,-139571.0,-59910.0,-59910.0,-102627.0,-139571.0,-59910.0,0.0,0.0,0.0
41.899999999999466,-118.95000000000032,0.0,0.0,0.253,0.097,101.9,45712.0,118723.0,104539.0,45712.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45712.0,-118723.0,-104539.0,-45712.0,-45712.0,-118723.0,-104539.0,-45712.0,-45712.0,-118723.0,-104539.0,-45712.0,0.0,0.0,0.0
41.899999999999466,-118.90000000000032,221.0,2.6,0.158,0.095,99.2,57623.0,103656.0,158901.0,57623.0,rx_burn,16176.0,1880.0,18056.0,20043.0,2329.0,22372.0,27625.0,3211.0,30836.0,-39567.0,-85600.0,-140845.0,-39567.0,-35251.0,-81284.0,-136529.0,-35251.0,-26787.0,-72820.0,-128065.0,-26787.0,0.31,0.17,0.11
41.899999999999466,-118.85000000000032,290.0,6.6,0.246,0.111,98.4,64181.0,116326.0,82724.0,64181.0,rx_burn,4515.0,0.0,4515.0,5871.0,0.0,5871.0,7797.0,0.0,7797.0,-59666.0,-111811.0,-78209.0,-59666.0,-58310.0,-110455.0,-76853.0,-58310.0,-56384.0,-108529.0,-74927.0,-56384.0,0.07,0.04,0.05
41.899999999999466,-118.80000000000032,121.0,3.7,0.142,0.084,100.9,43525.0,85663.0,117119.0,43525.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43525.0,-85663.0,-117119.0,-43525.0,-43525.0,-85663.0,-117119.0,-43525.0,-43525.0,-85663.0,-117119.0,-43525.0,0.0,0.0,0.0
41.899999999999466,-118.75000000000033,339.0,4.5,0.244,0.109,98.3,68037.0,109348.0,124724.0,68037.0,rx_burn,0.0,7812.0,7812.0,0.0,9748.0,9748.0,0.0,12452.0,12452.0,-60225.0,-101536.0,-116912.0,-60225.0,-58289.0,-99600.0,-114976.0,-58289.0,-55585.0,-96896.0,-112272.0,-55585.0,0.11,0.07,0.06
41.899999999999466,-118.70000000000033,318.0,2.5,0.197,0.085,89.8,55647.0,83302.0,157175.0,55647.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55647.0,-83302.0,-157175.0,-55647.0,-55647.0,-83302.0,-157175.0,-55647.0,-55647.0,-83302.0,-157175.0,-55647.0,0.0,0.0,0.0
41.899999999999466,-118.65000000000033,0.0,2.6,0.224,0.097,89.6,56409.0,111395.0,136442.0,56409.0,rx_burn,0.0,182.0,182.0,0.0,246.0,246.0,0.0,296.0,296.0,-56227.0,-111213.0,-136260.0,-56227.0,-56163.0,-111149.0,-136196.0,-56163.0,-56113.0,-111099.0,-136146.0,-56113.0,0.0,0.0,0.0
41.899999999999466,-118.60000000000034,9.0,0.0,0.276,0.094,110.4,58424.0,61879.0,140396.0,58424.0,rx_burn,1747.0,0.0,1747.0,2391.0,0.0,2391.0,3627.0,0.0,3627.0,-56677.0,-60132.0,-138649.0,-56677.0,-56033.0,-59488.0,-138005.0,-56033.0,-54797.0,-58252.0,-136769.0,-54797.0,0.03,0.03,0.01
41.899999999999466,-118.55000000000034,126.0,4.7,0.208,0.094,107.2,50409.0,139209.0,127614.0,50409.0,rx_burn,4044.0,0.0,4044.0,4703.0,0.0,4703.0,6692.0,0.0,6692.0,-46365.0,-135165.0,-123570.0,-46365.0,-45706.0,-134506.0,-122911.0,-45706.0,-43717.0,-132517.0,-120922.0,-43717.0,0.08,0.03,0.03
41.899999999999466,-118.50000000000034,0.0,0.0,0.249,0.101,104.0,68695.0,115903.0,114994.0,68695.0,rx_burn,112.0,0.0,112.0,137.0,0.0,137.0,180.0,0.0,180.0,-68583.0,-115791.0,-114882.0,-68583.0,-68558.0,-115766.0,-114857.0,-68558.0,-68515.0,-115723.0,-114814.0,-68515.0,0.0,0.0,0.0
41.899999999999466,-118.45000000000034,449.0,10.8,0.267,0.099,101.8,65877.0,115704.0,118803.0,65877.0,rx_burn,10150.0,4611.0,14761.0,13228.0,6009.0,19237.0,17135.0,7784.0,24919.0,-51116.0,-100943.0,-104042.0,-51116.0,-46640.0,-96467.0,-99566.0,-46640.0,-40958.0,-90785.0,-93884.0,-40958.0,0.22,0.13,0.12
41.899999999999466,-118.40000000000035,159.0,7.2,0.23,0.084,100.0,46871.0,102309.0,146997.0,46871.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46871.0,-102309.0,-146997.0,-46871.0,-46871.0,-102309.0,-146997.0,-46871.0,-46871.0,-102309.0,-146997.0,-46871.0,0.0,0.0,0.0
41.899999999999466,-118.35000000000035,46.0,3.3,0.16,0.066,102.9,36311.0,118530.0,118584.0,36311.0,rx_burn,0.0,245.0,245.0,0.0,313.0,313.0,0.0,437.0,437.0,-36066.0,-118285.0,-118339.0,-36066.0,-35998.0,-118217.0,-118271.0,-35998.0,-35874.0,-118093.0,-118147.0,-35874.0,0.01,0.0,0.0
41.899999999999466,-118.30000000000035,0.0,0.0,0.239,0.12,96.4,36230.0,82558.0,134487.0,36230.0,rx_burn,0.0,4853.0,4853.0,0.0,5828.0,5828.0,0.0,8122.0,8122.0,-31377.0,-77705.0,-129634.0,-31377.0,-30402.0,-76730.0,-128659.0,-30402.0,-28108.0,-74436.0,-126365.0,-28108.0,0.13,0.06,0.04
41.899999999999466,-118.25000000000036,73.0,0.0,0.219,0.101,98.4,45538.0,88902.0,128333.0,45538.0,rx_burn,7608.0,0.0,7608.0,9803.0,0.0,9803.0,13944.0,0.0,13944.0,-37930.0,-81294.0,-120725.0,-37930.0,-35735.0,-79099.0,-118530.0,-35735.0,-31594.0,-74958.0,-114389.0,-31594.0,0.17,0.09,0.06
41.899999999999466,-118.20000000000036,0.0,0.0,0.154,0.08,105.0,44761.0,64882.0,128156.0,44761.0,rx_burn,13621.0,8671.0,22292.0,16297.0,10374.0,26671.0,20818.0,13253.0,34071.0,-22469.0,-42590.0,-105864.0,-22469.0,-18090.0,-38211.0,-101485.0,-18090.0,-10690.0,-30811.0,-94085.0,-10690.0,0.5,0.34,0.17
41.899999999999466,-118.15000000000036,146.0,0.6,0.173,0.099,104.5,49163.0,112781.0,140176.0,49163.0,rx_burn,0.0,4847.0,4847.0,0.0,5715.0,5715.0,0.0,7622.0,7622.0,-44316.0,-107934.0,-135329.0,-44316.0,-43448.0,-107066.0,-134461.0,-43448.0,-41541.0,-105159.0,-132554.0,-41541.0,0.1,0.04,0.03
41.899999999999466,-118.10000000000036,0.0,0.0,0.173,0.086,100.6,45709.0,99945.0,138807.0,45709.0,rx_burn,11410.0,0.0,11410.0,15296.0,0.0,15296.0,22822.0,0.0,22822.0,-34299.0,-88535.0,-127397.0,-34299.0,-30413.0,-84649.0,-123511.0,-30413.0,-22887.0,-77123.0,-115985.0,-22887.0,0.25,0.11,0.08
41.899999999999466,-118.05000000000037,236.0,3.9,0.183,0.105,97.7,37035.0,70385.0,111665.0,37035.0,rx_burn,0.0,3376.0,3376.0,0.0,3947.0,3947.0,0.0,4973.0,4973.0,-33659.0,-67009.0,-108289.0,-33659.0,-33088.0,-66438.0,-107718.0,-33088.0,-32062.0,-65412.0,-106692.0,-32062.0,0.09,0.05,0.03
41.899999999999466,-118.00000000000037,0.0,0.0,0.188,0.078,106.2,55944.0,87500.0,127437.0,55944.0,rx_burn,374.0,6811.0,7185.0,474.0,8634.0,9108.0,582.0,10601.0,11183.0,-48759.0,-80315.0,-120252.0,-48759.0,-46836.0,-78392.0,-118329.0,-46836.0,-44761.0,-76317.0,-116254.0,-44761.0,0.13,0.08,0.06
41.899999999999466,-117.95000000000037,0.0,0.0,0.216,0.076,96.5,40747.0,99440.0,140591.0,40747.0,rx_burn,12964.0,10380.0,23344.0,17810.0,14260.0,32070.0,25618.0,20512.0,46130.0,-17403.0,-76096.0,-117247.0,-17403.0,-8677.0,-67370.0,-108521.0,-8677.0,5383.0,-53310.0,-94461.0,5383.0,0.57,0.23,0.17
41.899999999999466,-117.90000000000038,21.0,0.4,0.187,0.07,101.7,33929.0,97263.0,109790.0,33929.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33929.0,-97263.0,-109790.0,-33929.0,-33929.0,-97263.0,-109790.0,-33929.0,-33929.0,-97263.0,-109790.0,-33929.0,0.0,0.0,0.0
41.899999999999466,-117.85000000000038,25.0,2.1,0.204,0.084,109.8,48348.0,94514.0,154826.0,48348.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48348.0,-94514.0,-154826.0,-48348.0,-48348.0,-94514.0,-154826.0,-48348.0,-48348.0,-94514.0,-154826.0,-48348.0,0.0,0.0,0.0
41.899999999999466,-117.80000000000038,11.0,0.0,0.146,0.054,102.0,42155.0,102214.0,128303.0,42155.0,rx_burn,10693.0,6744.0,17437.0,13794.0,8700.0,22494.0,19587.0,12353.0,31940.0,-24718.0,-84777.0,-110866.0,-24718.0,-19661.0,-79720.0,-105809.0,-19661.0,-10215.0,-70274.0,-96363.0,-10215.0,0.41,0.17,0.14
41.899999999999466,-117.75000000000038,226.0,2.1,0.255,0.093,100.0,50019.0,89560.0,110823.0,50019.0,rx_burn,15601.0,4723.0,20324.0,20732.0,6276.0,27008.0,28091.0,8504.0,36595.0,-29695.0,-69236.0,-90499.0,-29695.0,-23011.0,-62552.0,-83815.0,-23011.0,-13424.0,-52965.0,-74228.0,-13424.0,0.41,0.23,0.18
41.899999999999466,-117.70000000000039,75.0,2.7,0.234,0.081,94.3,57260.0,91453.0,164490.0,57260.0,rx_burn,1189.0,0.0,1189.0,1597.0,0.0,1597.0,2270.0,0.0,2270.0,-56071.0,-90264.0,-163301.0,-56071.0,-55663.0,-89856.0,-162893.0,-55663.0,-54990.0,-89183.0,-162220.0,-54990.0,0.02,0.01,0.01
41.899999999999466,-117.65000000000039,136.0,1.8,0.287,0.093,102.5,68686.0,119713.0,111692.0,68686.0,rx_burn,12493.0,0.0,12493.0,16224.0,0.0,16224.0,22310.0,0.0,22310.0,-56193.0,-107220.0,-99199.0,-56193.0,-52462.0,-103489.0,-95468.0,-52462.0,-46376.0,-97403.0,-89382.0,-46376.0,0.18,0.1,0.11
41.899999999999466,-117.60000000000039,0.0,0.0,0.152,0.088,95.2,38774.0,103740.0,125531.0,38774.0,rx_burn,0.0,2171.0,2171.0,0.0,2597.0,2597.0,0.0,3140.0,3140.0,-36603.0,-101569.0,-123360.0,-36603.0,-36177.0,-101143.0,-122934.0,-36177.0,-35634.0,-100600.0,-122391.0,-35634.0,0.06,0.02,0.02
41.899999999999466,-117.5500000000004,78.0,4.1,0.155,0.089,92.5,52543.0,71832.0,108876.0,52543.0,rx_burn,0.0,4153.0,4153.0,0.0,5259.0,5259.0,0.0,7768.0,7768.0,-48390.0,-67679.0,-104723.0,-48390.0,-47284.0,-66573.0,-103617.0,-47284.0,-44775.0,-64064.0,-101108.0,-44775.0,0.08,0.06,0.04
41.899999999999466,-117.5000000000004,0.0,0.0,0.141,0.057,98.6,32420.0,100100.0,111869.0,32420.0,rx_burn,0.0,9385.0,9385.0,0.0,12502.0,12502.0,0.0,15133.0,15133.0,-23035.0,-90715.0,-102484.0,-23035.0,-19918.0,-87598.0,-99367.0,-19918.0,-17287.0,-84967.0,-96736.0,-17287.0,0.29,0.09,0.08
41.899999999999466,-117.4500000000004,49.0,4.2,0.245,0.106,98.2,47741.0,114258.0,142619.0,47741.0,rx_burn,0.0,341.0,341.0,0.0,401.0,401.0,0.0,571.0,571.0,-47400.0,-113917.0,-142278.0,-47400.0,-47340.0,-113857.0,-142218.0,-47340.0,-47170.0,-113687.0,-142048.0,-47170.0,0.01,0.0,0.0
41.899999999999466,-117.4000000000004,0.0,9.2,0.138,0.069,97.0,51598.0,94709.0,120752.0,51598.0,rx_burn,0.0,1276.0,1276.0,0.0,1469.0,1469.0,0.0,2192.0,2192.0,-50322.0,-93433.0,-119476.0,-50322.0,-50129.0,-93240.0,-119283.0,-50129.0,-49406.0,-92517.0,-118560.0,-49406.0,0.02,0.01,0.01
41.899999999999466,-117.3500000000004,206.0,4.6,0.195,0.058,100.2,50368.0,132240.0,138342.0,50368.0,rx_burn,8113.0,0.0,8113.0,9395.0,0.0,9395.0,11656.0,0.0,11656.0,-42255.0,-124127.0,-130229.0,-42255.0,-40973.0,-122845.0,-128947.0,-40973.0,-38712.0,-120584.0,-126686.0,-38712.0,0.16,0.06,0.06
41.899999999999466,-117.30000000000041,18.0,0.0,0.133,0.049,101.1,22224.0,103900.0,137032.0,22224.0,rx_burn,0.0,6232.0,6232.0,0.0,7589.0,7589.0,0.0,11453.0,11453.0,-15992.0,-97668.0,-130800.0,-15992.0,-14635.0,-96311.0,-129443.0,-14635.0,-10771.0,-92447.0,-125579.0,-10771.0,0.28,0.06,0.05
41.899999999999466,-117.25000000000041,105.0,0.0,0.205,0.101,102.8,52266.0,90591.0,161445.0,52266.0,rx_burn,7502.0,11186.0,18688.0,9439.0,14075.0,23514.0,13356.0,19915.0,33271.0,-33578.0,-71903.0,-142757.0,-33578.0,-28752.0,-67077.0,-137931.0,-28752.0,-18995.0,-57320.0,-128174.0,-18995.0,0.36,0.21,0.12
41.899999999999466,-117.20000000000041,43.0,0.0,0.205,0.092,103.4,49938.0,128230.0,137564.0,49938.0,rx_burn,0.0,10673.0,10673.0,0.0,13012.0,13012.0,0.0,19139.0,19139.0,-39265.0,-117557.0,-126891.0,-39265.0,-36926.0,-115218.0,-124552.0,-36926.0,-30799.0,-109091.0,-118425.0,-30799.0,0.21,0.08,0.08
41.899999999999466,-117.15000000000042,273.0,6.0,0.237,0.106,106.0,43912.0,129539.0,140348.0,43912.0,rx_burn,16114.0,1117.0,17231.0,22417.0,1554.0,23971.0,28648.0,1986.0,30634.0,-26681.0,-112308.0,-123117.0,-26681.0,-19941.0,-105568.0,-116377.0,-19941.0,-13278.0,-98905.0,-109714.0,-13278.0,0.39,0.13,0.12
41.899999999999466,-117.10000000000042,0.0,0.0,0.188,0.114,98.6,43740.0,84965.0,88059.0,43740.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43740.0,-84965.0,-88059.0,-43740.0,-43740.0,-84965.0,-88059.0,-43740.0,-43740.0,-84965.0,-88059.0,-43740.0,0.0,0.0,0.0
41.899999999999466,-117.05000000000042,0.0,0.0,0.148,0.075,102.3,48277.0,90358.0,104780.0,48277.0,rx_burn,12745.0,5851.0,18596.0,16694.0,7664.0,24358.0,22961.0,10541.0,33502.0,-29681.0,-71762.0,-86184.0,-29681.0,-23919.0,-66000.0,-80422.0,-23919.0,-14775.0,-56856.0,-71278.0,-14775.0,0.39,0.21,0.18
41.899999999999466,-117.00000000000043,0.0,0.0,0.212,0.106,90.8,46261.0,80745.0,137023.0,46261.0,rx_burn,10571.0,12936.0,23507.0,13302.0,16278.0,29580.0,16206.0,19832.0,36038.0,-22754.0,-57238.0,-113516.0,-22754.0,-16681.0,-51165.0,-107443.0,-16681.0,-10223.0,-44707.0,-100985.0,-10223.0,0.51,0.29,0.17
41.899999999999466,-116.95000000000043,0.0,0.0,0.194,0.076,100.9,44577.0,68133.0,131575.0,44577.0,rx_burn,14274.0,0.0,14274.0,17087.0,0.0,17087.0,24339.0,0.0,24339.0,-30303.0,-53859.0,-117301.0,-30303.0,-27490.0,-51046.0,-114488.0,-27490.0,-20238.0,-43794.0,-107236.0,-20238.0,0.32,0.21,0.11
41.899999999999466,-116.90000000000043,0.0,0.0,0.194,0.078,98.9,51565.0,100113.0,112235.0,51565.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51565.0,-100113.0,-112235.0,-51565.0,-51565.0,-100113.0,-112235.0,-51565.0,-51565.0,-100113.0,-112235.0,-51565.0,0.0,0.0,0.0
41.899999999999466,-116.85000000000043,170.0,0.0,0.174,0.095,93.0,45157.0,110752.0,114748.0,45157.0,rx_burn,0.0,8158.0,8158.0,0.0,10069.0,10069.0,0.0,13668.0,13668.0,-36999.0,-102594.0,-106590.0,-36999.0,-35088.0,-100683.0,-104679.0,-35088.0,-31489.0,-97084.0,-101080.0,-31489.0,0.18,0.07,0.07
41.899999999999466,-116.80000000000044,0.0,0.4,0.207,0.07,97.9,41167.0,135517.0,144062.0,41167.0,rx_burn,15972.0,2794.0,18766.0,21277.0,3722.0,24999.0,30954.0,5415.0,36369.0,-22401.0,-116751.0,-125296.0,-22401.0,-16168.0,-110518.0,-119063.0,-16168.0,-4798.0,-99148.0,-107693.0,-4798.0,0.46,0.14,0.13
41.899999999999466,-116.75000000000044,0.0,0.6,0.224,0.067,98.5,57054.0,102910.0,176205.0,57054.0,rx_burn,17583.0,6791.0,24374.0,24108.0,9311.0,33419.0,32855.0,12689.0,45544.0,-32680.0,-78536.0,-151831.0,-32680.0,-23635.0,-69491.0,-142786.0,-23635.0,-11510.0,-57366.0,-130661.0,-11510.0,0.43,0.24,0.14
41.899999999999466,-116.70000000000044,106.0,7.4,0.17,0.065,102.2,45702.0,93711.0,155588.0,45702.0,rx_burn,22204.0,0.0,22204.0,27789.0,0.0,27789.0,34333.0,0.0,34333.0,-23498.0,-71507.0,-133384.0,-23498.0,-17913.0,-65922.0,-127799.0,-17913.0,-11369.0,-59378.0,-121255.0,-11369.0,0.49,0.24,0.14
41.899999999999466,-116.65000000000045,6.0,0.0,0.14,0.066,99.9,37134.0,82793.0,126975.0,37134.0,rx_burn,19946.0,0.0,19946.0,27159.0,0.0,27159.0,38350.0,0.0,38350.0,-17188.0,-62847.0,-107029.0,-17188.0,-9975.0,-55634.0,-99816.0,-9975.0,1216.0,-44443.0,-88625.0,1216.0,0.54,0.24,0.16
41.899999999999466,-116.60000000000045,79.0,4.3,0.229,0.076,98.7,61130.0,83684.0,159813.0,61130.0,rx_burn,14714.0,3502.0,18216.0,18228.0,4338.0,22566.0,25576.0,6087.0,31663.0,-42914.0,-65468.0,-141597.0,-42914.0,-38564.0,-61118.0,-137247.0,-38564.0,-29467.0,-52021.0,-128150.0,-29467.0,0.3,0.22,0.11
41.899999999999466,-116.55000000000045,34.0,4.0,0.125,0.067,95.5,49686.0,68449.0,91165.0,49686.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49686.0,-68449.0,-91165.0,-49686.0,-49686.0,-68449.0,-91165.0,-49686.0,-49686.0,-68449.0,-91165.0,-49686.0,0.0,0.0,0.0
41.899999999999466,-116.50000000000045,66.0,0.1,0.159,0.094,105.4,43759.0,87786.0,128099.0,43759.0,rx_burn,0.0,734.0,734.0,0.0,970.0,970.0,0.0,1471.0,1471.0,-43025.0,-87052.0,-127365.0,-43025.0,-42789.0,-86816.0,-127129.0,-42789.0,-42288.0,-86315.0,-126628.0,-42288.0,0.02,0.01,0.01
41.899999999999466,-116.45000000000046,0.0,0.0,0.162,0.087,112.5,45953.0,84682.0,83485.0,45953.0,rx_burn,6143.0,9629.0,15772.0,7168.0,11236.0,18404.0,10930.0,17133.0,28063.0,-30181.0,-68910.0,-67713.0,-30181.0,-27549.0,-66278.0,-65081.0,-27549.0,-17890.0,-56619.0,-55422.0,-17890.0,0.34,0.19,0.19
41.899999999999466,-116.40000000000046,139.0,7.7,0.172,0.077,99.6,43937.0,102133.0,99274.0,43937.0,rx_burn,8866.0,0.0,8866.0,11137.0,0.0,11137.0,14489.0,0.0,14489.0,-35071.0,-93267.0,-90408.0,-35071.0,-32800.0,-90996.0,-88137.0,-32800.0,-29448.0,-87644.0,-84785.0,-29448.0,0.2,0.09,0.09
41.899999999999466,-116.35000000000046,0.0,0.0,0.22,0.096,99.6,56076.0,95621.0,84532.0,56076.0,rx_burn,11695.0,0.0,11695.0,16191.0,0.0,16191.0,24218.0,0.0,24218.0,-44381.0,-83926.0,-72837.0,-44381.0,-39885.0,-79430.0,-68341.0,-39885.0,-31858.0,-71403.0,-60314.0,-31858.0,0.21,0.12,0.14
41.899999999999466,-116.30000000000047,0.0,0.0,0.237,0.114,102.3,53403.0,126454.0,124217.0,53403.0,rx_burn,9521.0,5705.0,15226.0,12340.0,7394.0,19734.0,16309.0,9773.0,26082.0,-38177.0,-111228.0,-108991.0,-38177.0,-33669.0,-106720.0,-104483.0,-33669.0,-27321.0,-100372.0,-98135.0,-27321.0,0.29,0.12,0.12
41.899999999999466,-116.25000000000047,142.0,0.0,0.245,0.099,93.4,36833.0,101704.0,122188.0,36833.0,rx_burn,13289.0,2289.0,15578.0,16623.0,2863.0,19486.0,20644.0,3556.0,24200.0,-21255.0,-86126.0,-106610.0,-21255.0,-17347.0,-82218.0,-102702.0,-17347.0,-12633.0,-77504.0,-97988.0,-12633.0,0.42,0.15,0.13
